registration_id,student_name,date_of_birth,email,address,department,sub1,sub2,sub3,sub4,sub5
3430965,Nicholas Black,1994-09-29,debbie83@gmail.com,462 Susan Knolls,Electrical,99,15,39,67,75
7552461,Bobby Barnes,1996-04-07,ferickson@conley.com,52059 Rogers Fort Apt. 422,Electrical,38,10,74,95,57
1171286,Dr. Luke Kline MD,1995-11-15,eponce@eaton-williams.com,936 Palmer Drive Suite 475,E&TC,31,21,66,34,81
5587398,Christine Sweeney,1996-01-09,cherylhopkins@yahoo.com,96167 Rachael Estates Apt. 769,Computers,50,26,44,65,95
6927676,Frederick Bell,1994-08-22,dbrown@hotmail.com,32408 Travis Viaduct,Civil,45,12,19,11,59
7646506,Martin Johnson,1996-05-01,lcampbell@dillon-shaw.net,45540 Carter Cove Suite 098,Petroleum,77,85,43,14,85
3656373,Karen Perez,1996-09-17,scott83@yahoo.com,436 Mccullough Burgs Apt. 302,Mechanical,67,97,99,77,67
8933981,Cathy Little,1995-06-08,trevinolindsey@avila.com,8448 Wesley Points,Computers,61,63,93,51,43
3987915,Theresa Horton,1997-02-25,clarkbryan@gmail.com,46843 Michael Field,Electrical,57,43,18,83,88
6515056,James Ortega,1995-07-10,joshuamedina@burns.com,92234 Gibson Turnpike,Computers,11,91,29,17,57
1876876,Ricky Green,1997-05-27,wagnersharon@evans.net,359 Watson Throughway,Metallury,46,30,58,34,15
3127224,Tyler Duncan,1997-11-09,taylor18@kelly.com,603 Patrick Squares,Chemical,87,44,18,60,61
2888606,Rachel Poole,1996-08-05,ryan08@yahoo.com,1285 Joshua Lights Apt. 245,Chemical,16,44,53,36,72
5081679,Miguel Holmes,1998-03-08,daviserica@alvarez-wright.org,009 Patrick Curve Apt. 131,Metallury,79,37,66,85,26
1932475,Kelly Lopez,1996-12-26,melendezeric@gmail.com,00472 Emily Crossroad,Electrical,10,43,63,39,63
1612936,Ebony Kim,1994-09-24,danielandrade@hotmail.com,97602 Glover Flat Suite 499,Chemical,32,81,91,83,46
2576991,Carol Walton,1996-09-29,tvalencia@yahoo.com,09219 Kim Shore Apt. 738,Civil,15,43,78,41,43
6853583,Tina Johnson,1996-03-07,sheltonstephanie@yahoo.com,9733 Cynthia Manors Suite 718,Electrical,88,71,65,97,16
7666256,Mr. Roberto Bradley,1997-02-11,christopher63@white.com,265 Diana Hill Suite 101,E&TC,95,52,60,16,90
8481046,Derek Whitaker,1997-03-09,michelerangel@yahoo.com,228 Carla River Apt. 845,Metallury,10,67,43,21,41
8805949,Anthony Roth,1998-01-06,moranmatthew@andrews.com,663 Fleming Plains Apt. 176,Petroleum,100,25,70,34,100
5012608,Dr. Susan Hansen,1996-10-20,terryjanet@baker-long.com,42704 Pham Plain,Chemical,31,23,64,55,50
6692680,Preston Thompson,1996-08-17,rodriguezkelsey@watson-murray.com,8446 Wilson Drive,Petroleum,71,55,64,70,31
4665716,Jennifer Wilson,1998-04-08,tyler65@roman.com,886 James Terrace Suite 780,IT,49,68,44,43,17
1677403,Stephanie Rivera,1996-04-14,englishmark@shaffer-nicholson.net,8254 Michelle Light,Aviation,99,31,83,62,28
478519,Grant Aguilar,1996-09-15,fosteramanda@perry.info,17635 Michael Parkway,Electrical,78,78,99,40,55
7471703,Allison Johnson,1996-11-01,taylor46@yahoo.com,81434 Patrick Corner,IT,19,97,50,47,36
5903042,Mario Christian,1996-06-06,hilljames@hotmail.com,48336 Melanie Plains Suite 741,Computers,25,55,27,67,11
6210569,Brooke Rodriguez,1994-08-07,iday@vance.com,94655 Daniel Crescent,Metallury,16,14,40,81,76
4922544,Trevor Cruz,1998-05-19,cooperjustin@thomas.com,23791 Ritter Mountains,Aviation,10,82,49,18,76
6394412,Amanda Schultz,1996-02-28,taustin@gmail.com,13281 Chelsea Locks,Civil,16,38,31,32,10
4112447,Peter Hernandez,1997-06-25,alexanderharris@hotmail.com,05434 Jones Village,E&TC,93,19,35,89,95
6474634,Timothy Hughes,1995-08-04,moraleslatoya@gmail.com,2279 Peterson Common Suite 140,Petroleum,50,47,85,32,86
5683002,Nicole Thomas,1997-02-04,marquezstefanie@klein.biz,432 Benjamin Manor,Mechanical,28,56,79,87,94
1543322,John Scott,1997-04-01,dodsonbelinda@hamilton.com,524 Annette Ford Apt. 893,Aviation,21,65,69,29,12
6472651,Christopher Campbell,1998-05-03,nicolebowen@kim.net,8241 Miller Lakes Suite 027,Petroleum,69,52,90,23,76
3930383,Andrew Daniels,1996-12-24,harrisheather@gmail.com,437 Kayla Harbors,Petroleum,24,11,17,38,53
4683274,William Bowen,1995-06-06,sherry60@gmail.com,500 Burns Stream,Chemical,70,14,26,11,14
2412274,Larry Ortiz,1997-10-25,gwarner@white-oneal.com,176 Watkins Views,Mechanical,81,25,48,57,30
6496255,Jacqueline Gonzalez,1995-11-08,wtaylor@gardner.biz,35331 Jennifer River,Computers,12,77,62,89,100
4501065,Robert Pittman,1995-03-15,ograham@hotmail.com,21678 Burton Roads Apt. 939,Petroleum,29,45,66,27,18
6070979,Edward Rodriguez,1997-04-20,davidtucker@yahoo.com,84214 Anderson Crescent,Petroleum,37,46,53,59,33
7643817,Gregory Hayes,1996-01-18,crystal54@hotmail.com,9655 Scott Points,Chemical,62,42,84,68,74
3027967,William Moss,1997-08-23,lindarogers@yahoo.com,6856 Fitzpatrick Fields,IT,12,76,78,35,21
345789,Elizabeth Rodriguez,1995-07-11,martinstephanie@yahoo.com,303 Henderson Road,Petroleum,55,38,55,78,32
8292376,Gregory Lee,1996-11-09,robert93@miller.biz,47634 Pruitt Station,Mechanical,57,19,38,37,57
1699995,Brandon Snyder II,1995-02-16,jenniferriddle@hicks-dunlap.com,7164 Dennis Place Apt. 898,Aviation,21,21,69,34,96
5411167,Samuel Walker,1996-07-16,gonzalezkelsey@stuart.net,496 Tyler Drive,E&TC,72,59,11,29,77
2737700,Dylan Cline,1997-04-18,rosariomatthew@yahoo.com,412 Wesley Island Apt. 905,Civil,86,67,31,39,38
58889,Richard Sanders,1997-11-28,gabriel06@miller.net,3198 Kathryn Burg,Metallury,96,98,45,40,72
2481781,Lisa Jenkins,1995-01-17,brian14@yahoo.com,4705 Jennifer Orchard,Chemical,80,85,57,28,36
8340781,Tonya Reyes,1996-11-19,kathleen21@gmail.com,070 Sanchez Fort,Metallury,71,63,45,57,96
7975292,Adam Garcia,1994-09-08,virginiaturner@yahoo.com,04252 Emily Estates Suite 378,Petroleum,50,48,91,15,20
7407163,Joseph Mcpherson,1994-06-17,hernandezkristina@hotmail.com,763 Randall Trail,Petroleum,14,90,61,78,23
3396848,Jeffery Ingram,1997-08-09,wosborne@yahoo.com,113 Maria Road,Civil,85,51,86,74,18
2542552,Joy Mendez,1994-07-31,airwin@mayer-campbell.org,8585 Holly Spur,E&TC,23,70,95,49,13
1197936,Amanda Anderson,1997-04-20,josephcastro@yahoo.com,780 Jessica Loaf Suite 996,Petroleum,45,39,66,19,30
2535001,Benjamin Lambert,1998-01-16,ashlee09@wise-peterson.com,8117 Smith Radial Apt. 912,IT,90,23,23,87,90
6238009,Lori Stephenson,1996-02-22,deborahjohnson@walker-horton.com,08437 Patrick Curve,Mechanical,25,43,51,69,78
8919887,Andrea Campbell,1996-12-22,masonnicole@hotmail.com,569 Lane Stream Suite 859,Civil,74,67,18,31,96
7843255,Brady Berry,1996-06-18,onguyen@gmail.com,6810 Jessica Flat Apt. 832,Electrical,24,82,38,34,76
3428972,Cindy Miller,1996-02-08,phunt@jimenez-martin.com,731 Troy Lake Suite 737,Computers,88,68,37,63,89
1796732,Travis Smith,1998-04-07,benjamingreen@carson.com,055 Bradley Tunnel Apt. 114,Civil,89,61,65,69,45
553911,Karen Payne,1997-08-27,royjose@kemp.com,62098 Mccarthy Summit Apt. 309,Aviation,60,33,84,79,12
8022511,Connor Nelson,1995-11-23,brandysantana@gmail.com,480 James Manor,Civil,97,86,36,100,25
8668423,Cheryl Irwin,1998-02-15,adamscarol@hotmail.com,706 Beth Station,E&TC,64,42,39,37,29
7716631,Mr. Jason Christensen,1996-08-22,justinwebb@hotmail.com,254 Victoria Ranch Apt. 446,Mechanical,31,64,68,73,57
5234420,Joshua Cook,1994-11-06,rboyd@hotmail.com,67150 Ana Springs Apt. 362,Computers,82,70,38,74,69
4856754,Brianna White,1997-03-30,ustone@rodgers.org,771 Lucas Haven,IT,60,78,34,46,67
2422159,Brian Hughes,1995-09-22,lynchwilliam@yahoo.com,49244 Rodriguez Crest Apt. 629,Mechanical,22,92,96,17,32
1559848,Lisa Rios,1997-06-19,bushbrenda@hotmail.com,426 Cook Landing Apt. 556,Civil,41,12,12,69,97
6669720,Lisa Sexton,1995-06-08,jgardner@mitchell.net,84378 Clark Divide,Metallury,92,93,43,30,47
7802583,Susan Gibson,1994-10-22,peggy37@gmail.com,4451 York Plains,IT,73,59,38,91,19
7170070,Brooke Daniels,1995-12-14,torresalyssa@sullivan-brennan.info,245 Simmons Shore,Aviation,65,87,93,45,48
5115536,Shawn Martinez,1995-01-10,fmorales@flores-duffy.com,62810 Wilson Ramp,IT,73,39,94,60,74
974555,Alexandra Dorsey,1997-02-28,dstokes@mullins.com,65545 Mitchell Drive,Civil,93,54,92,67,76
2338090,Tracy Williams,1995-10-09,maciaseric@pope-blankenship.com,87861 Christopher Port Apt. 105,Aviation,12,13,91,21,44
7932436,Ray Spears,1995-07-20,christopherharrison@stevens.com,32767 Felicia Square,Mechanical,33,32,17,65,51
954605,Seth Hodges,1995-10-06,aguirrenancy@hotmail.com,788 Eaton Walk Apt. 226,Civil,22,67,32,73,91
1517356,Rodney Webster,1998-02-03,kevin63@gmail.com,6691 Michael Green,Petroleum,28,85,100,53,54
4990352,Adam Mckinney,1995-03-12,crystalgriffin@carlson.biz,10646 Matthew Parkways,Petroleum,16,24,87,87,22
1283672,Jonathan Suarez,1996-04-03,donaldjohnson@yahoo.com,462 Brittany Forks,Mechanical,52,89,84,28,69
8931408,Martin Lane,1997-04-14,amy42@burns.org,7847 Jesse Lock,Metallury,93,16,33,94,65
3382374,Daniel Young,1995-06-09,julieray@robinson.org,8867 Kenneth Locks Apt. 121,Mechanical,94,63,71,42,47
5237442,Thomas Taylor,1997-07-15,lauraortiz@kim.com,62059 Johnson Club,IT,75,50,39,65,75
8343065,Trevor Rodriguez,1996-08-13,jacobstewart@riley.com,31459 Smith Curve,Metallury,95,60,29,19,45
4906902,Virginia Ramirez,1997-02-03,margaret53@gilbert.com,8656 Valdez Tunnel,IT,80,77,64,60,42
5681926,Darrell Landry,1995-04-04,johnsonparker@hotmail.com,37702 Veronica Hills Suite 411,Electrical,23,58,45,89,90
2938895,Brenda Owen,1995-03-18,vmoore@sherman.com,9574 Moran Meadow,IT,34,43,70,83,58
4071439,Roger Oneill,1997-02-18,mariamarshall@cummings.com,5443 Richard Port,Petroleum,12,34,37,56,28
5034121,Tammy Gutierrez,1996-05-17,mariah80@gmail.com,42909 Daniel Loop Apt. 274,Civil,62,74,56,81,61
454092,Tara Rubio,1995-12-21,griffinsarah@graves.info,743 Scott Forks Apt. 407,Petroleum,14,36,94,84,90
1558352,Sarah Lopez,1995-09-10,aaron89@ramirez.com,8988 Wu Neck Apt. 531,Computers,17,50,95,31,29
6260764,Kelly Rogers,1994-10-19,sampsonkathleen@williams.com,1542 Tonya Camp Apt. 292,Electrical,64,16,65,94,16
673998,Phillip Jennings,1995-09-25,kingkristina@spence.com,542 Oneill Center,Electrical,75,26,43,90,88
4367077,Evan Gordon DDS,1994-10-24,rebecca35@riddle-salas.info,2495 Nicholas Dam Suite 384,Computers,55,77,70,49,36
7422159,Joshua Edwards,1994-10-05,mandrews@gmail.com,61592 Johnson Garden Apt. 447,Mechanical,75,53,100,28,57
1923612,Michelle Smith,1995-10-19,jamespaul@hotmail.com,427 Ryan Coves Apt. 043,Aviation,63,16,37,71,36
1332305,Stacey Poole,1996-09-20,andrewpaul@powell.com,0023 Patricia Court,Metallury,36,36,85,17,50
7060236,Phillip Wade,1997-12-09,umcgee@vaughn.biz,75239 Hobbs Pines Suite 707,Aviation,78,31,93,55,18
3516616,Daniel Anderson,1995-08-20,michelle37@yahoo.com,360 Julie Village Apt. 548,E&TC,55,62,67,80,53
4224355,Bridget Allen,1996-01-19,pattersoncolin@yahoo.com,96376 Elizabeth Bypass Suite 351,Electrical,45,80,37,45,22
7521539,Joel Mccullough,1994-11-24,kknapp@harrell.com,77634 Michael Haven Suite 394,Metallury,84,38,96,98,79
5498317,Jessica Perez,1996-04-21,sarahlopez@yahoo.com,63878 Jose Islands Apt. 777,Civil,86,89,48,70,46
2707206,Courtney Taylor,1997-03-27,harrellbrian@yahoo.com,98712 Jade Vista,Petroleum,28,84,36,17,95
7985637,Kristin Allen,1995-07-27,browntammy@ibarra-chan.org,75049 Gray Summit,Computers,37,59,37,71,92
7514236,Dr. Amanda Stevens,1994-09-11,ygonzalez@yahoo.com,86654 Christian Mount Apt. 384,Aviation,97,73,58,10,76
2279191,Stephen Ferrell,1998-03-13,tcabrera@johnson-gonzalez.com,751 Mark Isle Suite 138,Metallury,56,85,89,64,70
2548818,Kyle Ward,1996-10-15,nwarren@chen.com,3388 Brianna Lodge,Civil,49,60,90,79,82
748141,Michael Collier,1996-10-04,ryandylan@holland-bowen.com,3776 Deleon Manors Apt. 214,E&TC,24,93,42,47,17
7807753,Diana Butler,1996-12-18,judithlewis@hotmail.com,0270 Taylor Row Suite 656,Civil,99,28,63,97,53
1081480,Christopher Pham,1996-05-12,brownsarah@gmail.com,528 Kathryn Rapids Apt. 948,Electrical,30,36,64,73,81
8960584,Timothy Torres,1998-02-16,murphyjames@gmail.com,4523 Anderson Extension Apt. 785,Aviation,42,25,96,15,78
2287572,Julia Wells,1995-06-27,amy07@hotmail.com,84725 David Cove,IT,13,100,79,87,74
4785441,James Matthews,1997-11-16,landerson@hotmail.com,489 Mitchell Isle Suite 328,Metallury,39,41,41,61,24
4898068,Mary Garza,1996-01-16,davidanderson@jones.net,22640 Farrell Courts,Mechanical,54,64,62,42,27
630514,Sarah Brown DVM,1997-01-17,tamarashepherd@hotmail.com,11197 Hernandez Glen,Metallury,17,85,36,98,17
3544451,Ashley Williams,1997-10-29,maxwellcourtney@herrera.com,644 Cook Ridges Suite 316,IT,49,98,67,35,100
2734356,Diane Campbell,1997-11-02,dwilliams@hotmail.com,605 King Square,Computers,48,67,36,94,50
706278,Natasha Smith,1997-05-03,reyesshirley@hotmail.com,60486 Anthony Mission Apt. 066,IT,83,10,22,52,34
6015775,Brendan Williams,1994-11-16,sarahwilson@phillips.com,4557 David Fall,Chemical,30,70,51,80,31
1300764,Megan Miller,1997-12-17,robin07@mccormick.info,36997 Joe Row Suite 438,Electrical,48,32,60,47,79
7023768,Travis Caldwell,1997-08-23,frose@ryan.org,374 Mary Stream Apt. 143,IT,99,29,45,65,15
5617833,Whitney Sexton,1995-10-12,brad82@cruz.org,9517 Ray Plain Suite 942,Aviation,87,58,95,65,11
6889279,Jane House,1995-04-18,april09@gmail.com,8531 Miller Mountains Apt. 827,Mechanical,42,34,19,52,93
8437816,Christie Cochran,1996-09-26,charlene17@hotmail.com,385 Alexa Trace Apt. 264,Mechanical,85,50,31,96,94
4828716,Alison Tran,1997-01-20,chloe16@yahoo.com,639 Douglas Lane,Mechanical,29,98,35,10,15
4884756,Mary Hall,1995-02-03,timothyhawkins@hicks.biz,677 Hernandez Alley Suite 738,Electrical,36,35,66,77,66
6174320,Gary Garrett,1998-01-04,mrobertson@rodriguez.com,335 Green Harbors Suite 015,Metallury,59,78,56,24,60
7550598,Andrew Peterson,1997-01-09,dawn02@white.info,767 Richard Green Suite 879,E&TC,89,38,64,90,52
3712279,Connor Diaz,1995-11-01,alexandra79@hotmail.com,093 Mueller Crossing,Aviation,29,43,80,30,47
5395735,Bethany Hernandez,1995-05-01,theresa73@williams.com,57006 Christopher Ridges,Aviation,90,25,83,58,33
4967857,Katie Taylor,1994-07-17,gabrieladams@hammond-patel.info,69727 Todd Locks,Petroleum,21,47,47,44,26
6029784,Tina King,1996-09-30,kmurphy@price.com,981 Gillespie Wall,IT,60,100,15,93,17
5512433,Laura Hull,1994-08-05,phillipsmatthew@yahoo.com,659 Diaz Vista Apt. 951,Electrical,76,54,49,50,71
1074081,Chris Fernandez,1995-08-09,shart@holland.com,813 Martinez Meadows,Computers,57,88,10,24,71
8300058,Kristopher Rodriguez,1994-09-18,scott64@johnson.info,778 Lisa View,E&TC,89,18,53,42,60
8209277,Caitlin Joyce,1997-05-11,hoovermegan@gmail.com,790 Mcbride Key,Mechanical,55,58,93,92,67
3993781,Barbara Johnson,1997-02-02,hannahdaniel@gmail.com,1610 Ewing Common Apt. 204,Chemical,100,34,62,17,14
7806356,Jason Harvey,1997-12-22,summersteresa@yahoo.com,871 Martinez Skyway,Computers,31,29,71,96,53
137139,Christopher Green,1994-07-04,christopherthomas@dean.com,012 Karen Run Apt. 645,Chemical,97,24,87,87,52
3386582,Jacob Thompson,1994-10-12,lauren40@rivera-branch.org,746 Peggy Glen Apt. 674,Chemical,77,82,24,49,62
3467778,Robin Robinson,1995-04-04,bennettkimberly@gmail.com,5742 Michael Lane Apt. 733,Metallury,92,80,100,62,76
1938717,Nicole Bryan,1994-09-29,gkane@gmail.com,177 Johnny Shore,Chemical,84,95,74,79,87
1075233,Michele Levine,1997-03-13,nhayes@hall.com,68598 Bradford Shoals,Metallury,81,10,44,56,23
558484,Rebecca Daniels,1998-05-02,gelliott@gmail.com,211 Carrie Roads,Petroleum,72,62,68,71,77
6022466,Robert Moon,1994-06-26,ray60@gmail.com,91743 Hannah Meadows,Metallury,11,62,63,57,91
3052501,Ashley Garcia,1996-06-11,jennifer97@gmail.com,94408 Chapman Harbors Suite 182,E&TC,13,12,46,42,10
6219955,Laura Rocha,1995-08-02,kconrad@gmail.com,073 Michelle Vista,Computers,45,95,89,68,30
618159,Clifford Glass,1994-07-24,anthony01@yahoo.com,3601 Drake Valley,Civil,77,18,44,75,78
2553251,Dominique Smith,1997-01-04,davidgriffin@gmail.com,766 Garrison Motorway,E&TC,32,77,78,26,69
3725805,Brian Gaines,1996-08-01,allisontaylor@smith.com,379 Barajas Ports Suite 117,Petroleum,10,52,85,96,88
5549682,Andrew Thornton,1997-11-25,gonzalessandra@russell-smith.com,9577 Nathan Isle Suite 848,Electrical,82,55,66,35,50
5054720,Eric Bailey,1994-12-04,wilsonnicholas@yahoo.com,420 Amber Pines Apt. 722,Electrical,69,43,78,10,31
1763312,Paige Ford,1995-09-18,thoward@davis.biz,701 Lee Brook Apt. 254,Metallury,34,60,23,81,62
3997733,Kimberly Beasley,1996-08-23,sotojason@hotmail.com,1924 Thomas Plaza Suite 966,Civil,97,30,65,25,41
4477657,Howard Shea,1997-08-01,yanderson@melendez-salinas.com,814 Mcdonald Run Suite 531,Electrical,89,92,14,48,39
8737420,Cameron Martin,1995-01-24,lwade@yahoo.com,780 Michael Squares Suite 106,Computers,37,24,36,100,21
6965392,Kristina Barnes,1997-10-12,linda96@hotmail.com,439 Ellison Via,Computers,19,10,14,35,23
1845417,Ashley Melendez,1998-01-19,lisa15@cooper-harris.com,377 William Lights,Mechanical,86,67,58,58,55
4693724,James Anderson,1998-05-17,morgan66@jackson.com,8057 Stewart Drives,IT,28,80,26,63,26
7681009,Brittney Alvarez,1995-03-24,velasquezjill@hernandez.com,9729 Melissa Spur,Petroleum,33,90,59,97,65
6374892,Jordan Browning,1998-04-03,edwardsheather@young.net,007 Wheeler Lodge Suite 573,Chemical,95,31,91,73,56
5761155,Bryan Flores,1998-04-28,joelnorris@gmail.com,7794 Paul Point,IT,83,66,14,82,64
5702614,Paul Fisher,1996-02-09,catherine52@doyle-curtis.com,3872 Grant Expressway Suite 391,Aviation,28,44,83,81,36
2131954,Gary Smith,1996-04-30,brendabrooks@solis.com,045 Amy Loaf,Mechanical,29,40,86,67,96
7262931,Christine Richards,1997-04-03,sanchezstephanie@allen-webster.com,193 Meredith Mountain Apt. 441,Electrical,88,94,70,95,44
1955897,Emily Rodriguez,1996-11-03,melissagould@randall.biz,209 Fuller Trace Apt. 500,Computers,45,86,36,11,25
484018,Timothy Obrien,1997-12-30,herreradenise@hart-burton.com,86734 Johnson Greens,Aviation,26,40,91,34,77
7857086,Kathy Atkinson,1997-03-29,erikaramirez@nunez-avila.net,256 Sara Fields Suite 650,Petroleum,53,38,80,43,67
7465528,Alexander Durham,1995-02-18,iwarren@hutchinson.org,739 Daniel Village,Computers,47,92,80,36,76
512005,Sharon Schmitt,1996-11-09,matthew55@smith.com,3894 Gomez Grove,Electrical,88,67,94,77,38
1571396,Elizabeth Tran,1996-02-16,williamsmatthew@gmail.com,371 Marissa Land Apt. 372,Electrical,13,39,74,66,26
6082819,Patrick Harper,1995-05-04,qfarley@hotmail.com,726 Bailey Ports Suite 168,E&TC,55,82,56,52,76
1498660,Lucas Cortez,1998-01-15,matthew59@yahoo.com,8813 Jack Throughway,Aviation,83,47,97,11,46
1734438,Joseph Hull,1996-05-13,tracieporter@gmail.com,6405 Sarah Expressway Suite 225,E&TC,21,97,67,91,41
6714104,Antonio Nguyen,1995-08-21,perkinsmandy@curry.com,181 Paul Oval Suite 641,IT,42,19,57,38,72
730346,Allison Barber,1996-10-13,tanyamelton@edwards.com,65088 Paula Loop,E&TC,75,83,63,96,82
8688779,Tiffany Pham,1995-04-02,nicholsjulie@green-huerta.com,41350 Jessica Passage,Mechanical,15,62,73,45,69
1556384,Connie Myers,1994-08-31,michael32@hotmail.com,408 Walker Viaduct,Petroleum,55,80,85,19,20
6665070,Katie Rodriguez,1995-11-12,hoalexis@pham.com,73177 Ramirez Points Suite 680,Civil,71,56,87,50,60
4468856,Caitlin Torres,1998-02-09,cindy42@hotmail.com,907 Charles Stravenue,Civil,98,18,59,65,85
3453041,Bailey Perry MD,1997-12-31,dharris@scott.com,7866 Derek Rue,IT,69,19,62,47,58
5675872,Mary Taylor,1998-04-30,dreynolds@long-jacobs.net,8782 Elizabeth Summit Suite 661,Computers,92,28,50,94,30
5166612,Michelle Morgan,1998-02-21,stephanie14@gmail.com,8174 Kelly Club Suite 946,Metallury,46,84,65,20,28
8162174,Michelle Martinez MD,1998-05-16,bjackson@gmail.com,0478 David Islands,Metallury,36,44,38,74,55
4597280,Jessica Porter,1998-04-02,floresemily@hotmail.com,585 Williams Trail Apt. 300,Petroleum,100,23,53,21,81
4638004,Kristen Hayden,1996-10-30,williamskenneth@yahoo.com,519 May Estates Suite 952,Chemical,90,82,94,14,64
5194000,Sarah Brady,1997-08-15,riverajason@mayer.com,471 Alex Tunnel,Computers,96,95,52,27,78
2299313,Pamela Long,1995-06-05,izimmerman@hotmail.com,2533 Gregory Mountains Apt. 883,Electrical,79,76,20,32,77
2453333,Andrea Hayes,1995-11-09,ftaylor@gmail.com,763 Misty Dam Suite 467,Civil,69,23,38,47,40
1199918,Jennifer Bradley,1998-05-14,buchananchase@hotmail.com,69707 Fields Harbors Suite 806,Petroleum,42,33,63,53,44
194811,Kevin Anderson,1997-12-22,larry23@gmail.com,0302 Hanson Parkways Suite 447,Metallury,78,49,19,80,52
8897299,Daniel Gill,1995-01-04,david40@hotmail.com,6959 Robert Viaduct Suite 272,Petroleum,34,16,74,66,38
7654058,Michael Williams,1997-06-11,jennifercook@hotmail.com,935 Willis Turnpike Suite 094,Chemical,96,12,57,63,11
7692495,Alexander Clark,1994-07-12,phillip20@johnson.com,549 Macdonald Road,Chemical,69,88,85,16,48
3899151,Maureen Frost,1998-01-10,lindseymartinez@love.com,1339 Mcintyre Stravenue,Aviation,62,11,56,25,44
5634135,Michael Moran,1997-01-28,jacksonpamela@gmail.com,608 Orozco Roads Apt. 673,Electrical,71,68,20,24,99
2108074,Raymond James,1995-05-26,sarah94@yahoo.com,0676 Katherine Harbors,Aviation,96,51,35,16,62
3075633,Anthony Ayers,1995-05-19,toddsanchez@ross-rice.net,579 Christopher Crossing Apt. 922,Civil,10,16,30,91,17
4542360,Michael Morgan,1998-04-06,krameramy@yahoo.com,6040 King Stream Apt. 281,Mechanical,65,30,25,43,39
2162370,Chloe Harrington,1995-05-20,michaelleach@yahoo.com,833 Martin Ramp,Mechanical,93,58,10,93,11
4717528,Sandra Berg,1996-01-15,evansoto@gmail.com,9619 Ward Court,Aviation,30,87,49,23,33
6674742,Johnny Ochoa,1996-07-18,michaelmorales@meyer.com,64845 Vicki Via Suite 781,E&TC,64,93,41,90,79
8729395,Amanda Murphy,1996-08-24,vwu@conway.com,603 Stephanie Landing Suite 408,Computers,39,99,38,30,23
2642675,Peggy Simpson,1995-01-04,dhammond@hotmail.com,74504 Gallagher Curve,Chemical,89,84,81,39,45
7869236,Cassie Chambers,1994-10-28,rbarrett@hotmail.com,037 Christian Stravenue Suite 306,Mechanical,96,35,49,12,28
3042484,Sharon Harris,1995-12-11,angelabaker@phillips.com,9099 Nicole Plains Apt. 957,E&TC,97,81,35,46,19
638252,Allison Love,1995-06-24,john55@yahoo.com,67974 Victor Path,IT,89,70,45,16,34
737300,Amanda Wilkinson,1994-07-28,chloe37@yahoo.com,147 Ryan Corners Suite 766,Mechanical,15,94,45,47,88
1282373,Luke Rodgers,1997-12-11,smartin@hardin.biz,33680 Bryan Drive Apt. 919,Mechanical,63,37,65,78,60
301825,Jasmine Ferguson,1995-12-12,bclark@yahoo.com,2875 Tammy River Apt. 850,Petroleum,87,39,22,89,74
3239705,Gilbert Reed,1998-01-19,wcox@mccall.com,6848 Jeffrey Via,Electrical,79,66,24,54,16
2059732,Christopher Gutierrez,1995-09-04,colleen84@yahoo.com,85375 Morris Via Suite 748,Chemical,20,76,45,28,14
4370525,Ashley Hill,1995-01-24,michael50@gmail.com,73541 Jason Cove Apt. 780,Computers,45,15,61,84,19
4655653,Jacqueline Harding DDS,1997-10-18,wdavidson@yahoo.com,53277 Faith Fields,Metallury,77,69,67,85,55
5155584,Miranda Simmons,1994-08-24,thomassabrina@hotmail.com,855 Robin Plains Apt. 555,Aviation,63,30,46,84,95
97273,Alicia Smith,1995-10-02,todd13@hess.com,1927 Kathryn Freeway,Petroleum,40,78,59,92,84
7155302,Mary Valdez,1995-03-24,qdouglas@mcmahon.com,2907 Jessica Hollow,Civil,96,25,65,45,69
1297664,Andrew Sosa,1998-03-13,gbrown@wood.org,960 Hall Ranch Apt. 439,Aviation,13,98,88,47,62
3729039,Justin Wells,1994-11-25,robertwade@edwards.com,962 Roy Curve Apt. 342,Computers,75,69,91,38,10
40879,Brett Chan,1995-07-21,justin86@roberson.com,4987 Stafford Expressway Suite 104,Metallury,77,34,97,52,57
4274159,Alyssa Webster,1997-06-28,emily29@hotmail.com,034 Wiley Lodge,Aviation,63,14,31,77,39
5606972,Barbara Anderson,1997-09-03,jacqueline47@hernandez.com,04052 Wilson Ford Apt. 093,Computers,40,35,29,80,40
335091,Kevin Kelley,1994-07-24,longtina@zimmerman-cummings.org,944 Chelsey Key Suite 106,Mechanical,58,14,71,33,93
1386346,Jessica Johnson,1997-08-18,christine18@yahoo.com,9453 Thompson Manors Apt. 104,IT,23,74,99,54,27
3566387,Connie Zimmerman,1997-04-05,nward@hotmail.com,7917 Vasquez Forks,Petroleum,75,16,68,53,44
8340416,Anna Hall,1995-10-05,matthewproctor@gmail.com,74539 Coleman Street Suite 762,IT,57,92,27,66,67
5591892,Elizabeth Hartman,1997-12-12,danieltaylor@smith.biz,3574 Jefferson Pike,E&TC,94,56,14,25,15
4745857,Mrs. Rebecca Morales MD,1996-01-23,sheltonjessica@guerrero-davis.biz,1078 John Parkway Suite 973,Metallury,55,66,64,49,78
944656,Cindy Murphy,1997-11-28,ngreen@hotmail.com,701 Adam Knoll Suite 346,Metallury,36,42,10,90,100
