registration_id,student_name,date_of_birth,email,address,department,sub1,sub2,sub3,sub4,sub5
3802698,Amy Robinson,1995-07-29,kristin85@yahoo.com,244 Catherine Mews,Civil,82,47,98,93,50
1613717,Tyler Wong,1994-11-14,ewingmeagan@hotmail.com,75114 Vanessa Glen,Chemical,34,24,79,37,36
6826391,Michael Hodge,1996-02-26,wthompson@castillo.com,68231 Bryan Points Suite 002,E&TC,27,81,15,32,90
7842101,Robert Barnett,1994-11-03,garcialisa@yahoo.com,46874 Jones Ramp Suite 120,Civil,35,41,19,49,46
3122505,Laura Brown,1996-02-18,grichardson@hotmail.com,3751 Alejandra Ports Suite 526,Aviation,58,79,31,44,52
6543417,Lori Olson,1998-01-26,roger41@duncan.net,7671 Smith Parkway,Aviation,40,60,52,14,38
7455424,Carla Martinez,1995-08-16,maria59@ortiz.com,417 Mitchell Landing Apt. 861,Computers,10,37,72,62,19
8931822,Ashley Daniel,1995-03-23,jamie32@logan.biz,02348 Travis Pike Suite 972,Mechanical,26,81,81,51,14
8249927,Timothy Mcdonald,1994-10-09,elizabeth37@hotmail.com,997 Morrow Island,Petroleum,38,62,55,77,71
1538632,Juan Bonilla,1996-05-28,flopez@yahoo.com,85537 Brendan Keys,Civil,75,67,81,24,20
1455690,April Morales,1995-09-19,martinezalexander@yahoo.com,87762 Casey Brooks Apt. 506,Computers,97,63,41,47,60
7104606,Tracy Fletcher,1995-06-29,chungerica@lewis.com,72578 Samantha Passage Suite 894,Metallury,100,97,26,60,89
6613842,Nicholas Anderson,1995-08-10,nzimmerman@ball-brown.net,0533 Juan Hollow,Electrical,79,42,51,20,80
5846262,Kyle Mcdaniel,1996-10-28,millerjennifer@gmail.com,6263 Jose Inlet,IT,27,68,28,38,19
7940850,Michael Williamson,1996-10-20,jeffbarker@yahoo.com,6833 Joseph Crescent,Chemical,79,32,39,70,93
275594,Charles Hooper,1997-05-07,andrewmarshall@yahoo.com,6139 Leach Union Suite 538,Civil,94,71,85,22,15
5465666,Michael Parker,1995-03-31,desiree09@mayo.com,893 James Extension,Computers,76,12,14,69,18
2369921,Heidi Rivera,1996-03-25,zharrison@yahoo.com,4095 Harris Turnpike,Civil,81,97,48,67,31
1860184,Melanie Ibarra,1994-09-11,rgraham@gmail.com,9969 Lisa Center Apt. 685,IT,20,79,82,29,93
1557724,Jordan Conner,1998-05-17,mullendaniel@martinez.com,91936 Maxwell Lodge,Computers,92,58,67,79,83
7871350,Tiffany Myers,1996-11-19,jacksonbruce@lopez.com,606 Logan Spring Apt. 223,E&TC,65,93,38,87,76
958541,Daniel Gilmore,1995-10-25,carloshawkins@jenkins-shea.com,2682 Vicki Parks,Mechanical,93,28,66,59,23
6066774,Robert Martin,1997-05-12,vbrooks@murphy.com,36104 Brown Way Suite 255,Mechanical,76,92,71,10,99
115046,David Esparza,1996-07-04,daniellecoleman@yahoo.com,780 Miller Place,Civil,11,78,16,78,77
4884578,Brandy Green,1997-01-14,yjames@yahoo.com,0269 Dennis Cliff,Computers,51,19,28,69,61
5576425,Kristen Sexton,1996-12-29,tammy42@adams.org,82659 Malik Path,Mechanical,37,42,15,68,21
8882063,Tina Lin,1997-02-18,christy28@jones.com,4510 Carter Rapids Suite 918,Metallury,96,69,70,44,40
7985683,Eric Anderson,1995-12-20,dustinmitchell@yahoo.com,584 Carrillo Shore,Computers,86,99,15,97,56
8590035,Jessica Chang,1997-07-21,sgill@higgins.com,2288 Coleman Crescent,Mechanical,54,73,73,34,24
6700802,Zachary Harris,1996-08-22,jason81@yahoo.com,347 Santiago Stream,Metallury,98,48,96,49,68
2551495,Michael Williams,1995-11-10,michael77@byrd-lewis.info,8828 Simon Divide Apt. 945,Aviation,36,28,74,88,22
7233960,Jennifer Jordan,1995-12-31,caitlingeorge@galvan.net,56694 Michael Station,IT,93,82,42,96,25
3412384,Robert Harris,1997-09-18,christine14@yahoo.com,928 Thomas Overpass Suite 303,Mechanical,16,19,81,43,84
4735644,Mrs. Stephanie White,1998-03-22,mespinoza@hotmail.com,77716 Pamela Path,Electrical,70,74,14,93,18
1788291,Judy King,1995-11-05,paige60@reed.org,36960 Mathew Trace Suite 459,Chemical,35,96,86,74,63
1792939,Shannon Bowers,1998-01-13,sullivanjulie@gmail.com,9468 Underwood Turnpike,Petroleum,63,47,48,63,27
7472736,April Curtis,1995-11-30,agill@hawkins-brown.com,9274 Marissa Street,Petroleum,58,53,78,67,64
6275294,Danielle Avila,1996-11-19,kristyjones@hart.com,8527 Christopher Village,Chemical,46,73,52,14,94
5454902,Gregory Gill,1994-12-03,james29@hotmail.com,31785 Robert Mount Suite 226,Electrical,92,51,71,49,59
7587466,Christopher Bradley,1995-02-09,adam46@davila-khan.com,11258 Moore Road,Aviation,32,84,86,47,38
938096,Kyle Parrish,1995-09-17,robert34@johnson.org,888 Evan Knolls,Civil,27,60,58,34,64
5880025,Pamela Gill,1995-06-25,gcarr@yahoo.com,0637 David Avenue,Petroleum,22,63,97,89,85
2755614,Eric Smith,1998-02-12,beth72@jones-vaughn.info,02661 Natalie Circle Suite 868,IT,54,93,89,67,81
2666321,Ernest Hernandez,1994-11-02,pschultz@gmail.com,419 Ferrell Points Suite 091,Chemical,13,50,60,46,24
7373674,Dawn Flores,1998-02-03,michael42@craig.com,370 Kennedy Springs Apt. 022,Metallury,68,100,80,28,43
2230359,Jacob Johnson,1994-11-14,ljordan@kim.com,1824 Jones Estates Suite 273,Computers,92,58,39,54,18
2430205,Michael Orr,1996-10-14,ohuffman@hotmail.com,033 Mays Glens,Metallury,70,76,41,81,37
5158678,Eric Michael,1995-05-07,jennifer99@watkins.com,39313 Lisa Terrace Suite 511,Computers,26,78,54,70,97
7602022,Sandy Rojas,1995-12-31,alexis96@gmail.com,5936 Goodwin Glens Suite 116,Chemical,45,21,26,21,27
4304071,Melanie Wells,1995-06-25,robert99@gmail.com,168 Brown Trail,Aviation,99,31,79,81,62
7950752,Sarah Hawkins,1994-10-03,klinedavid@gmail.com,911 Joseph Station,E&TC,32,79,49,74,13
4188556,Deborah Dunn,1996-02-26,ericajones@smith-johnson.net,7133 Skinner Glens,IT,34,68,19,60,15
8724237,Brent Espinoza,1998-03-26,thompsonraymond@williams.info,79300 Brett Squares,Mechanical,17,63,66,38,34
5697972,Kiara Schwartz,1996-01-04,catherinemonroe@carlson-miller.com,8655 Murphy Estate Suite 862,Mechanical,24,96,44,12,58
1797716,Amy Wilson,1994-10-23,kimberlygonzalez@gmail.com,253 Robert Green Apt. 586,Petroleum,33,13,66,29,90
2312006,Janet Dalton,1998-03-21,lwashington@abbott-lee.com,781 Heather Port Suite 240,E&TC,43,31,14,10,36
7662464,Brandon Allen,1997-10-19,pamela41@yahoo.com,6341 Veronica Extensions,Mechanical,32,11,14,71,50
961547,Juan Mann,1995-07-07,xsmith@yahoo.com,538 Keith Views Suite 001,Chemical,37,59,82,12,62
1725139,Anthony Ramirez,1996-12-05,teresawheeler@gmail.com,2334 Wheeler Mission,Petroleum,93,99,89,18,20
4690607,Keith Fletcher,1997-07-18,wsimmons@patrick-young.org,69345 Kathleen Park Suite 156,IT,70,84,61,48,15
5986877,Shannon Mack,1995-10-31,katherinebrown@gmail.com,36409 Ashley Manor,IT,35,11,75,64,68
4807304,Cory Vance,1996-10-23,carolinejohnson@yahoo.com,19040 Austin Locks Apt. 572,Metallury,97,64,47,49,27
1252261,Alicia Tran PhD,1995-11-26,lrose@gmail.com,296 Danielle Cape Apt. 357,Aviation,30,21,36,71,86
3978585,Dana Newton,1998-04-20,reyeskristina@lynch.info,06773 Lin Burgs,Petroleum,23,53,88,70,12
5796472,Brian Francis,1996-05-21,pauljackson@gmail.com,851 Barbara Hollow Apt. 090,Mechanical,31,28,41,71,72
700578,Robert Russell,1997-09-20,aholland@hotmail.com,70303 Ronald Avenue,Civil,33,13,91,30,87
1751895,Megan Reed,1997-02-21,caitlin40@patterson-cook.com,9458 Morales Roads,Metallury,84,65,38,36,49
1260802,Crystal Lucero,1995-04-19,felicia66@gmail.com,5894 Amanda Pines,Mechanical,82,60,15,16,46
2674069,Matthew Harris,1997-11-16,nicholas41@hotmail.com,659 David Greens Suite 059,Petroleum,85,76,33,67,61
7861019,Michael Porter,1997-12-25,hjohnson@acosta-gonzalez.info,9865 Stacy Landing Suite 938,Aviation,48,20,86,74,43
3048078,Travis Jennings,1996-07-12,michaelpeterson@jenkins-johnson.net,3418 Reese Summit,Computers,70,29,79,23,52
6604122,Martha Lopez,1995-05-29,michael39@davis.com,71509 Holly Mountain Suite 530,Aviation,27,67,75,86,38
6373184,Joshua Arnold,1995-08-05,thomasharris@richardson-woods.com,45495 Robin Creek,Electrical,62,29,23,82,92
8885151,Mark Roberts,1997-03-21,huntangela@hotmail.com,458 Hess Greens Apt. 123,Civil,32,91,91,52,64
1633831,Andrew Arias,1995-08-10,ijones@goodman-wilkerson.com,862 Christopher Crest,Computers,26,17,32,95,91
4122465,Kathryn Miller,1997-02-17,mhunter@gmail.com,73553 Small Canyon Apt. 826,Electrical,16,28,15,66,91
74608,Melissa Perez,1994-11-22,calvinparrish@myers.info,413 Lindsey Ford,Aviation,29,96,39,34,16
210063,Willie Kaufman,1995-03-28,acompton@moses.com,6298 Leslie Lakes,Aviation,74,59,69,79,97
1379961,Charles Huang,1997-07-03,rbarnett@hunt.com,51337 William Station Apt. 139,Chemical,24,79,45,58,86
7066805,Scott Smith,1994-11-09,lfuller@hotmail.com,71654 Hayes Island Suite 409,Computers,45,90,12,36,84
8250848,Arthur Hogan DVM,1996-08-26,courtney63@nelson.com,731 Tommy Divide Suite 198,Mechanical,17,29,30,91,12
2103202,Lori Jones,1996-01-29,richardsanders@yahoo.com,4579 Ryan Tunnel Suite 353,Mechanical,67,88,72,86,75
392690,Kevin Moore,1996-06-17,wconley@yahoo.com,76683 Daniel Camp,Electrical,34,57,68,91,70
6089103,Brooke Reynolds MD,1997-01-30,urobertson@ellis.com,332 Kelly River,Chemical,84,24,48,54,100
5702022,Chase Rowland,1998-01-21,tramirez@cooley.com,70141 Robert Fall,Computers,74,53,30,44,74
4878722,Matthew Bradley,1996-10-19,donna80@hotmail.com,284 Bowers Court Suite 699,Mechanical,11,67,99,20,59
8351760,Kaitlyn Barrett,1995-01-27,ipierce@gmail.com,869 Stephen Dam Suite 592,Electrical,49,67,34,60,72
6041324,Ryan Williams,1997-08-15,kylehayes@yahoo.com,385 Lauren Junction Apt. 029,Computers,20,19,24,81,77
3758105,Bobby Young,1995-03-12,oneillseth@hotmail.com,726 Clarke Hollow,Mechanical,97,29,66,89,76
7816216,Connie Hendrix,1997-08-25,rileymichael@gmail.com,6453 Jason Plaza,Metallury,78,22,79,32,35
5661293,Sean Williams,1995-08-24,walkerlauren@hotmail.com,0438 Deborah Underpass,Metallury,36,36,69,14,36
1976706,Mr. William Gibson,1995-09-23,greenlori@cohen-klein.com,7481 Lewis Junction Suite 739,Petroleum,56,48,85,79,64
7882630,Jessica Brown,1996-08-21,mthompson@ingram.com,24094 Mendez Gardens,Mechanical,28,20,99,32,82
5736672,Heather Garcia,1997-06-05,roberthouston@hotmail.com,2749 Sara Fort Suite 968,Chemical,38,91,76,88,36
6189043,Kathleen Clark,1994-08-03,gjohns@gonzalez-morrison.com,20795 Lisa Dam,Computers,63,73,22,85,41
2588166,Robert Johnson,1996-02-08,hunterdaniel@gmail.com,6990 James Villages,Aviation,31,17,71,66,29
5697454,Jasmine Payne,1995-11-02,aaronhansen@becker.com,098 Simpson View Suite 879,Electrical,21,85,51,48,41
7658519,Nicole Alvarado,1994-12-12,riverajoshua@reid-alexander.com,640 Jeffrey Lights Apt. 416,IT,10,18,90,54,53
8284587,Angela Cortez,1996-09-08,carrjanice@gmail.com,28969 Wong Lock Suite 965,IT,92,43,95,58,57
2056964,Jessica Mcbride,1995-03-11,michael71@kirby-hatfield.info,64808 Carroll Parkways,Electrical,67,44,61,80,43
4768818,Patricia Grant,1998-01-05,nicole42@hotmail.com,36861 Emily Junctions,Computers,21,42,100,97,74
7444191,Richard Huynh,1997-05-29,robertlopez@huang.biz,30508 Barbara Stravenue Apt. 669,Metallury,36,28,78,43,61
8164093,Natalie Beck,1995-05-26,cody24@yahoo.com,74012 Jesse Haven Suite 639,IT,73,13,90,89,39
2684115,Jennifer Gonzalez,1995-12-12,vincentmaxwell@martinez.net,39764 Ford Park,Mechanical,54,90,72,37,93
7992155,Thomas Orr,1997-09-21,emily25@gmail.com,066 Watts Neck Suite 521,IT,58,40,78,61,54
2384972,Abigail Reyes,1997-12-09,jasonfuller@gmail.com,3850 Stephanie Terrace,Computers,98,14,63,81,50
7974950,Victoria Cook,1995-08-03,howard57@warner-watkins.com,8563 Bradley Hills Apt. 091,Civil,67,53,47,91,43
3444379,Ashley Williams,1998-05-12,romerodaniel@yahoo.com,75807 Cowan Ports,E&TC,59,71,59,38,24
869387,Julie Lopez,1998-01-29,haynesrebecca@sutton.com,392 Rhonda Drives,Petroleum,22,22,48,32,80
8636923,Justin Haney,1995-08-01,joseph97@hurst.com,47465 Gill Ports Apt. 519,Mechanical,51,93,32,98,26
6633036,Alexander Smith,1996-06-08,james41@dodson.com,7475 Justin Mountains Apt. 004,Chemical,21,87,78,45,17
7030549,Matthew Santana,1996-11-08,joshua89@yahoo.com,77943 Stephen Knoll,Chemical,40,77,16,55,32
1674605,Jeffrey Walsh,1994-10-19,joseph12@gmail.com,5039 Brittney Roads,E&TC,45,21,39,55,19
6493969,Kathy Green,1995-06-15,omullins@yahoo.com,643 Robert Island,E&TC,45,53,33,55,66
2261626,Jeffrey Bowman,1996-11-23,tamaraschultz@carter.com,17938 Katie Rest,Electrical,40,75,74,84,59
8551293,Kenneth Contreras,1996-06-25,blandry@hotmail.com,25097 Williams Cape Apt. 236,Petroleum,68,100,26,89,19
8067566,Valerie Dunn,1997-08-01,contreraselizabeth@kennedy.com,8563 Vaughan Mills,Chemical,58,69,22,42,20
7880490,Derek Cameron,1997-11-20,ofischer@yahoo.com,026 Patrick Lights,Electrical,10,37,21,53,27
182738,Veronica Cook,1997-03-10,edwardsjoseph@reed.com,56012 Charles Falls Suite 931,Mechanical,30,59,42,78,84
5318305,Jordan Mercer,1997-05-15,kempchristopher@hotmail.com,9024 Matthew Highway,Chemical,63,96,40,59,14
5289765,Shelby Hubbard,1997-11-25,obrown@hotmail.com,91978 Hammond Lodge,Metallury,47,46,84,60,87
8946150,Jessica Sharp,1997-08-16,douglasjoseph@gmail.com,4370 Chen Alley,Aviation,47,69,28,61,94
6924645,Tracy Mckenzie MD,1996-03-16,qhernandez@hotmail.com,5388 David Inlet Apt. 734,Petroleum,91,19,63,36,97
2021474,Michael Acosta,1998-05-26,dixonjames@garcia.net,635 Butler Dale Suite 078,Chemical,26,80,39,70,35
4206424,Christopher Ellis,1996-03-01,lesliejohnson@owen-mcdonald.com,527 Anthony Extension,Electrical,13,99,53,45,46
5336332,Eddie Arnold,1996-11-26,lmontes@hotmail.com,71905 Brown Summit Suite 991,Computers,87,27,42,94,84
1430720,Kimberly Erickson,1996-09-11,robert37@yahoo.com,25237 Garcia Spurs,Petroleum,28,94,51,86,19
6690251,Joshua King,1997-01-26,david59@yahoo.com,6614 Joel Center,IT,30,89,70,54,95
1358503,Amber Mercer,1994-05-31,xcarlson@hotmail.com,9081 Morris Stream Apt. 255,Chemical,49,89,24,37,48
5258031,Patricia Miller,1997-12-20,cochranmaurice@freeman.com,02385 Jacob Harbor,E&TC,74,40,33,94,80
8168530,Thomas Hicks,1995-04-17,tylermurray@hotmail.com,214 Valdez Glens,Aviation,51,32,39,79,18
6281436,Elizabeth Black,1997-10-14,brendatran@gmail.com,1593 Anderson Forks Suite 115,Metallury,17,26,19,96,84
3431963,Marcus Green,1996-05-30,amandaconley@chaney.com,98361 Michael Ports Apt. 060,Electrical,63,97,94,98,51
487834,Louis Taylor,1997-08-20,hmorales@bell.com,69163 David Center,IT,69,55,85,27,67
8141385,Alexander Miller,1994-11-30,newmanandrea@gmail.com,47313 Huber Creek,Civil,79,22,43,67,48
698626,Tracy Ramirez,1996-05-31,nicholsdillon@hotmail.com,6819 Kelly Keys Apt. 049,Civil,46,92,26,85,44
8964548,Ian Cervantes,1998-05-12,tracysmith@yahoo.com,6716 Walter Viaduct,Aviation,83,30,18,67,58
5241751,Christopher Carpenter,1994-09-20,thomas77@marquez-porter.org,556 Lewis Springs Suite 076,Civil,11,63,20,17,86
530978,Michael Rodriguez,1998-01-09,dparker@boyd.info,6274 Reyes Wells,Aviation,82,75,90,11,76
2041217,Barbara Clark,1998-01-23,tabitha55@hotmail.com,968 Scott Inlet,E&TC,49,86,49,22,99
1114562,Jason Bennett,1994-12-02,karinahuffman@morrison.com,283 Ronald Manors Suite 381,Mechanical,10,70,30,89,70
487005,Katrina Crosby,1994-09-18,alexanderscott@yahoo.com,46788 Becker Stravenue,Computers,67,59,37,27,96
7916431,Kaitlyn Blair,1996-11-09,mcguirematthew@cruz-sampson.info,0192 Jose Key Suite 140,Metallury,15,84,32,70,69
3795558,Dawn Torres,1996-02-13,navarroscott@lee-keller.com,6085 Brittany Valleys,IT,85,85,80,44,98
1103626,Rachael Lowe,1995-06-14,pgraves@graham.com,2808 Sharp Vista Apt. 458,E&TC,94,45,48,49,94
2321205,Amy Kim,1996-09-28,tperez@yahoo.com,0637 Brianna Corners,Electrical,49,45,36,46,75
7078564,Charlene Phillips,1997-03-17,tara35@gomez.com,099 Brittany Walk Suite 306,IT,32,37,81,57,42
5940319,Megan Turner,1998-03-25,kevinkennedy@mason-nelson.biz,248 Smith Ridges Suite 428,E&TC,23,25,89,21,12
6935291,Brian Hunt,1994-12-15,cynthiataylor@hotmail.com,578 Alicia Well,Chemical,42,39,99,65,62
4835437,Andrew Wilson,1994-07-19,suzanne34@gmail.com,34903 Taylor Tunnel,Mechanical,24,48,80,56,15
8406346,Wesley Cisneros,1996-10-20,pfrank@smith.com,229 Elijah View,Computers,48,88,20,98,63
4022741,Anna Odom,1995-08-03,tblack@hotmail.com,172 Berry River,Civil,87,96,27,98,39
1002914,Brenda White,1995-12-24,jonesdavid@lara-franklin.com,041 Conner Garden,Computers,41,13,48,23,40
774940,Meredith Brock,1996-01-09,jmarshall@stanley.com,99794 Blake Road Apt. 560,Civil,67,96,11,11,77
1258039,Brandon Garza,1994-06-29,mathewsbrett@gmail.com,64684 Annette Cove Suite 627,Civil,99,34,82,86,51
6647079,Christine Giles,1994-11-25,jennifertapia@wright.org,688 Michelle Bridge,Aviation,21,20,12,10,54
4100251,Haley Blackwell,1996-07-22,arodriguez@scott-moore.biz,79141 Benjamin Flats,Chemical,68,80,93,97,87
7397004,Alan Jensen,1994-07-26,emily96@wolfe.net,9676 Nelson Ports Apt. 873,Petroleum,49,33,78,57,77
7081672,Mr. Jacob Stephens,1997-03-02,cbarrett@walker-lambert.org,23006 Katelyn Stravenue Suite 993,IT,81,100,95,52,98
7893602,Melissa Golden,1997-04-15,ryancline@ford.com,507 Breanna Garden Suite 194,Chemical,88,75,14,62,93
1597848,Gregory Fischer,1997-01-28,gregoryvaughn@miller-underwood.biz,73622 Fleming Street Apt. 028,Civil,89,63,45,88,35
1240022,Katherine Salinas,1995-11-06,lhayes@browning.info,0301 Daniel Harbors Apt. 122,Civil,80,81,77,51,62
5822954,Judy Pace,1995-08-02,jallen@yahoo.com,4474 Choi Street Apt. 723,Metallury,98,76,14,71,45
3439110,Amanda Wilkinson,1994-09-22,carrie70@johnson-wallace.biz,85442 Williams Canyon Suite 054,E&TC,22,65,83,43,38
4550070,Sheryl Herrera,1995-09-08,mckenzieortiz@yahoo.com,245 Hunt Spring Suite 861,Mechanical,63,90,58,43,81
4816809,Jill Durham,1998-03-30,velasquezlogan@cole-welch.com,12067 Christopher Cliffs Apt. 862,Aviation,79,10,44,85,50
1289285,Jennifer Guzman,1996-10-26,williamsgregory@jennings.com,52267 Maria Brooks,Metallury,79,14,50,68,61
7165530,Julie Mccormick,1996-06-19,michael19@yahoo.com,737 Williams Cape Suite 049,Mechanical,58,64,34,76,79
5156869,Matthew Mccall,1994-10-24,mckinneyamy@huff.com,8625 Cook Camp Suite 088,Mechanical,88,62,93,30,33
5466875,Sandra Leonard,1996-08-20,gmoore@carroll.com,8727 Perez Junction Suite 542,Metallury,10,34,35,22,31
8674440,Susan Jimenez,1998-05-09,lwoodard@hotmail.com,4688 John Ports Apt. 979,Computers,58,21,40,88,87
2079582,Michael Vasquez,1997-12-12,martinezjillian@yahoo.com,727 Jacqueline Mill Suite 276,Chemical,69,57,61,81,24
1869371,Mr. Douglas Collins DDS,1997-10-18,berrypamela@hotmail.com,6862 Monica Parkways,E&TC,87,37,20,13,70
7549907,Megan Douglas,1998-02-17,ucooper@simpson-lewis.com,488 Sarah Mission Apt. 924,Chemical,82,53,72,20,46
1361234,Matthew Rivera,1997-06-09,veronica44@mcdonald-gonzalez.com,2392 Murray View Apt. 865,Mechanical,26,66,87,95,67
3122637,Jacob Beasley,1995-10-03,rileycopeland@gmail.com,57296 David Views,Electrical,75,53,34,48,53
3448049,Jonathan Jennings,1996-10-08,townsendamanda@johnson.com,6894 Johnson Brooks,Metallury,79,16,24,46,23
5099097,Ricky Cline,1996-01-16,riverabrendan@yahoo.com,075 Emily Trace Suite 197,Chemical,66,67,32,55,74
3599536,Ronald Bates,1995-11-30,wilcoxthomas@alvarez.com,5572 Turner Mill,IT,57,32,87,97,77
8146530,Kenneth Martin MD,1996-01-23,ocooper@griffin.net,810 Jason Keys Suite 101,Mechanical,76,44,44,22,20
3892989,Jordan Smith,1997-12-12,brett06@hotmail.com,785 Beck Corners,Mechanical,93,34,48,11,41
3633952,Savannah Lewis,1998-04-15,laura98@rose.com,180 Peter Radial,IT,88,100,62,52,51
6441534,Teresa Cook,1994-12-30,robert82@hotmail.com,927 Mallory Crest Apt. 186,Chemical,74,13,45,62,52
4683266,Erin Carpenter,1995-03-17,cohenbrenda@smith.com,888 Austin Mount,Electrical,94,24,73,14,68
3471616,Phillip Wilson PhD,1998-05-17,michealwoods@rose.com,5579 Barry Throughway Suite 771,Civil,95,62,100,30,15
155104,Norman Larson,1995-01-14,aviladiane@hotmail.com,71319 Carter Canyon Suite 317,Mechanical,31,76,52,26,87
8938552,Dr. Christopher Hill,1997-08-31,christina73@hotmail.com,719 Victor Fords Suite 413,Computers,94,38,40,33,11
5819134,Erik Richards,1994-08-21,jamesmiller@gmail.com,48719 Barnett Points Suite 872,E&TC,98,37,30,49,23
6921391,Jennifer Ross,1996-08-13,zmartinez@gmail.com,9099 Jared Spur,Electrical,58,33,99,80,54
2578220,Cynthia Wiggins,1997-11-21,shepherdkeith@gmail.com,0049 Nicole Loaf Apt. 063,Chemical,83,74,78,35,11
5061179,David Mendoza,1995-11-28,joshua48@fleming.net,551 John Courts Suite 114,IT,83,27,23,70,67
461788,Ellen Dudley,1996-08-13,clementsalexandra@yahoo.com,5537 Patterson Orchard,Metallury,13,93,10,83,58
5380871,Gerald Kelley,1996-12-03,rebecca76@hotmail.com,191 Powers Summit,IT,36,13,39,55,38
3064665,Michael Graham,1998-03-07,nnguyen@gmail.com,8880 Patrick Wells,Mechanical,95,75,95,58,56
7706636,Rachel Wilson,1995-10-31,elizabeth44@yahoo.com,52748 Wilkerson Fort Apt. 688,Metallury,48,98,35,58,14
2952165,Kelsey Salas,1995-12-01,mvillegas@burch.com,614 Joseph Crescent,Civil,79,87,59,18,86
4457202,Robert Porter,1995-01-05,heather73@gmail.com,77667 Linda Glens Apt. 769,Mechanical,15,17,14,72,86
3409766,Tyler Cunningham,1996-07-30,umiller@brady.info,8132 Angelica Brook Apt. 874,IT,39,83,84,68,95
7037907,Isaac Stewart,1995-01-27,dmullins@williams-fowler.com,11164 Suarez Trace,Aviation,16,45,39,91,41
5200390,Brenda Mcgee,1995-10-01,mary54@miller-ramirez.info,8735 Brown Mall,Petroleum,56,30,43,49,14
572442,Evelyn Schroeder,1995-04-06,xpeterson@hotmail.com,005 Melissa Mountains,Electrical,64,44,88,55,84
874413,Melissa Ortega MD,1997-07-05,susanmorgan@gmail.com,842 Kimberly Views,Civil,38,15,49,18,49
494967,Donna Anderson DVM,1995-12-08,david60@yahoo.com,1270 Lisa Squares,Chemical,34,12,89,11,14
1058799,Mr. Gary Wagner,1997-06-16,martin03@yahoo.com,1404 Melinda Lake,Electrical,84,42,26,73,80
2792114,Virginia Bradley,1996-02-14,ashley78@middleton.com,073 John Branch,Civil,52,47,75,94,20
4801367,Lisa Malone,1998-01-14,bobby83@ruiz.info,78584 Sally Hill Suite 109,E&TC,56,55,95,89,39
8615119,Jason Gutierrez,1998-01-06,tgarza@bowen-calderon.com,20233 Jose Well,Metallury,50,36,84,39,27
8743217,Sarah Jones,1997-02-28,ricardozuniga@baker.biz,3343 Brenda Common,Aviation,85,66,36,17,16
1817366,Amy Barnes,1996-08-01,leslie01@george.biz,5959 Williams Lake Suite 017,Chemical,24,97,73,85,85
2047676,Stephanie Lawrence,1995-09-09,melissawood@yahoo.com,783 Charles View,Chemical,10,51,89,78,82
5927555,Marvin Miller,1994-07-19,taylortodd@allen.net,870 Owens Views,E&TC,99,31,58,50,89
5356887,Kayla Hutchinson,1997-08-04,kbrown@myers-williams.com,566 Ruiz Divide,E&TC,19,13,13,77,72
3704914,Stanley Durham,1997-07-16,ealexander@diaz-church.com,478 Fernandez Mountains Suite 285,Metallury,50,98,35,48,14
3567758,Mr. David Cross,1997-01-17,cstevens@bryant.com,284 Jessica Rue Suite 577,Chemical,39,90,82,86,90
2517695,Amber Cochran,1997-02-07,ellisrobert@brown.com,83179 Mcguire Lights Suite 533,Metallury,26,64,82,34,67
6319457,Anthony Brooks,1995-11-22,edwardsmichael@browning.com,649 Aaron Brooks,Computers,48,94,49,80,32
3913160,Pamela Joyce,1997-04-01,courtneyjohns@gmail.com,2180 Karen Radial Suite 604,Computers,57,66,38,59,40
7900550,Mark Juarez,1995-05-20,austinzuniga@yahoo.com,765 Dean Bypass Apt. 685,Petroleum,78,79,86,24,77
4234676,Marissa Mathis,1998-04-10,zrussell@knight-thompson.com,18119 Meadows Meadows,Chemical,33,32,84,87,29
2911041,Mark Foster,1995-10-22,smithwilliam@lewis.com,931 Lopez Run,Petroleum,35,95,40,96,17
2384349,Amanda Fernandez,1996-07-01,kgreen@douglas.com,864 Gabriel Parkways,Aviation,91,70,41,99,56
886536,Elizabeth Taylor,1995-10-20,colesamantha@hotmail.com,63055 Savage Fords Suite 597,Civil,26,64,13,95,63
5916835,Steven Downs,1998-01-26,staylor@hotmail.com,9914 Smith Parkways Apt. 048,Aviation,29,17,90,14,62
8679520,Derrick Randall,1995-10-31,cardenaschristopher@long-campos.info,94422 Christina Trace Apt. 113,IT,88,95,50,82,98
3777902,Matthew Hunt,1994-06-16,iross@mcintyre.com,4742 Anderson Loop,Electrical,84,17,14,95,26
7400533,Miguel Moody,1997-01-07,kimberlythomas@hotmail.com,554 Johns Trafficway Apt. 950,Electrical,57,30,28,43,42
6717007,Earl Elliott,1995-11-05,wromero@gmail.com,780 Emily Lane Suite 355,Mechanical,65,62,36,10,98
3595695,Caleb Martinez,1996-04-14,lisa25@gmail.com,5508 Alex Extensions,Petroleum,87,48,17,13,48
6872794,Ashley Hoffman,1995-04-24,tammy22@yahoo.com,638 Allen Camp Apt. 874,E&TC,84,31,31,48,70
2106340,Brandon Decker,1996-01-23,sean17@gonzalez.com,74600 Faith Via,IT,24,34,46,30,57
1681568,Eric Roberts,1997-02-24,denisegreen@walter-carr.com,64430 Long Radial,Mechanical,25,66,60,52,34
6063165,Andrea Gonzalez,1996-06-05,ramosbarbara@villarreal.com,6913 Vasquez Heights Suite 779,E&TC,90,27,100,27,24
