registration_id,student_name,date_of_birth,email,address,department,sub1,sub2,sub3,sub4,sub5
3312080,Rebecca Osborne,1997-02-20,bgreene@hotmail.com,9224 Nancy Skyway,Computers,11,78,41,68,27
3170221,Samuel Simmons,1995-08-27,mariaellis@lee.org,0324 Simpson Square,Mechanical,59,69,46,31,70
748678,Corey Holmes,1998-05-27,webstertracy@yahoo.com,9714 David Lights Suite 070,Aviation,18,11,61,75,70
4412001,Dr. Kathleen Matthews,1995-01-25,william16@henry-martin.biz,5210 Kyle Parkway Apt. 679,E&TC,91,44,80,93,73
4360269,Joseph Mitchell,1997-09-09,rachel79@gmail.com,12442 Walker Street,Computers,60,16,18,55,41
7753537,Eric Johnson,1997-11-30,ndiaz@gmail.com,487 Nicholas Track,Aviation,63,90,76,31,96
8172080,Stacy Mcfarland,1996-02-17,mitchellheather@brooks.com,95965 Stone Forge,Chemical,51,15,23,81,78
6320534,Kevin Chandler,1996-06-13,arthur64@myers.com,1735 Allen Station Apt. 173,Aviation,51,93,25,11,12
4496550,Allison Smith DDS,1998-02-17,monica43@rodriguez.com,783 Jose Curve Suite 297,Civil,27,98,69,98,36
17940,Joanna Richardson,1995-10-08,martinezjeffrey@hotmail.com,475 Carter Highway Apt. 915,Chemical,36,79,56,80,63
2865950,Ronald Romero,1996-02-12,karenmitchell@wu.com,103 Perez Hollow,IT,81,10,100,91,36
1126321,Isaac Mitchell DVM,1996-03-06,psmith@weiss.com,0925 Scott Gateway Apt. 976,Computers,62,73,34,98,36
2234665,Nicole Gardner,1996-03-05,njohnson@hotmail.com,53928 Jose Court Apt. 125,Petroleum,46,61,13,42,83
5967253,Deborah Roberts,1995-05-27,laurie69@holt-smith.com,957 Lawrence Loaf,Metallury,81,14,18,94,67
1327863,Christina Moreno,1997-11-24,thomasle@yahoo.com,716 Brittany Flat Apt. 565,Chemical,12,39,44,15,11
737543,Tiffany Herrera,1995-12-02,sheila87@greer.com,8272 Singh Meadow,Civil,86,10,65,65,38
989510,Kayla Deleon,1998-04-01,hannah95@gmail.com,4659 White Garden Apt. 324,Petroleum,82,93,94,96,50
5534871,Melissa Larson,1995-08-19,jonathanpollard@schneider.com,831 Riley Island Suite 540,Petroleum,85,43,65,22,82
1777338,Amy Schmidt,1995-04-17,danielreilly@yahoo.com,13248 Gilmore Vista,Chemical,42,35,60,42,28
2108730,Cynthia Valencia,1995-01-16,oliviathompson@hotmail.com,238 Nancy Mills,Civil,34,96,36,28,87
414590,Nathaniel Watson,1996-12-21,michaelreynolds@parker-williams.biz,8689 Erika Branch,Civil,37,56,11,78,28
2723389,Alison Bradley,1998-01-25,hansontravis@mendez.com,14100 Monica Burg,Mechanical,28,32,23,75,22
1085819,Kenneth Hughes,1996-06-08,watsonheather@gmail.com,979 John Center,IT,37,52,21,92,39
4149350,John Barrett,1994-08-20,walkervincent@gregory-house.net,807 Kelly Square Apt. 213,Computers,95,50,27,48,31
530671,Jeffrey Jackson,1996-06-19,xrodriguez@gmail.com,22205 Gilmore Cove,Chemical,79,75,89,30,31
3473668,William Perry,1995-12-23,danieldavis@brown-webb.info,43129 Calhoun Garden,Electrical,15,63,98,92,55
3319594,Chad Phillips,1995-01-04,jillian16@obrien.biz,57569 Jessica Crossroad,Metallury,31,51,59,74,23
2722476,Jerry Webster,1995-10-19,linda56@gmail.com,67898 Taylor Hills,Petroleum,50,69,34,40,31
5069417,Jonathan Garcia,1995-07-21,justinwalsh@murray.com,847 David Parkway Suite 745,E&TC,65,56,15,78,81
4891374,Eric Jenkins,1994-12-27,burchmanuel@mitchell.org,657 Emily Avenue Apt. 690,Petroleum,69,30,75,39,27
2388177,Shannon Lucas,1997-05-02,mccallchristine@gmail.com,1867 Jackson Streets Suite 315,Petroleum,94,73,47,17,62
5149180,Kimberly Clark,1998-01-25,manuel44@spencer.info,0400 Francis Passage Suite 034,Electrical,33,97,94,24,34
7444347,Marisa Larsen,1997-10-13,lydiahoward@hotmail.com,78572 Forbes Trace,Chemical,59,16,10,92,88
4542074,Sylvia Thompson,1996-12-08,fordsonya@christensen-swanson.com,1996 Rosales Green,Civil,85,29,76,59,22
3982530,Michele Morris,1994-11-09,joshua07@chase-duarte.net,3832 Peterson Ville,Mechanical,38,33,74,27,16
7607824,Patricia Pittman,1996-02-10,steven36@martin-vega.info,421 Farrell Squares Suite 509,IT,11,14,17,33,70
6843889,Dr. Nancy Rios,1997-08-27,scottrowland@martinez.com,416 Wilson Trail,Mechanical,52,19,98,28,55
1136976,Brian Smith,1998-03-21,deanjohnathan@johnson.com,27410 Vang Lakes,Petroleum,80,83,23,33,19
8360035,Denise Mclaughlin,1995-08-30,vdavis@buckley-mccarthy.com,9819 Nicole Islands,E&TC,54,10,69,25,100
7936504,Rachel Sandoval DDS,1997-04-01,simmonskyle@yahoo.com,168 Holmes Plains Apt. 930,Electrical,32,51,77,22,78
1455513,Shelly Lloyd,1996-05-11,gutierrezkeith@hotmail.com,66961 Ray Lake Apt. 955,Electrical,70,53,49,22,75
3003581,Joshua Lewis,1995-04-14,tylermichael@gmail.com,90555 Gregory Dam Apt. 365,E&TC,22,97,90,74,29
3783714,Linda Zuniga,1994-10-11,juanadams@duffy.org,624 Shannon Ramp,Civil,10,56,90,58,21
4794153,Michele Strickland,1996-05-13,heidiclay@beltran.com,201 Green Gateway,Petroleum,75,77,33,99,31
98825,Jason Buck,1994-06-29,rodriguezdenise@yahoo.com,3978 Amber Spur Apt. 678,Electrical,30,53,15,77,36
6537097,Richard Ware,1997-03-01,david61@hotmail.com,32563 Jimenez Shore Apt. 029,Petroleum,15,19,49,58,15
5982152,Danielle Wang,1996-06-12,dmason@hotmail.com,873 Brianna Knoll Suite 630,Chemical,59,11,58,11,77
7730785,Nicole Martin,1995-08-14,nathan22@hotmail.com,60316 Amanda Square Apt. 315,Petroleum,84,20,91,21,97
3990364,Kevin Carson,1995-01-17,stephanie76@hotmail.com,071 Ryan Crest,Chemical,85,97,84,66,36
5548203,Jennifer Shepherd,1995-09-06,shelley86@aguirre.org,326 Rachel Station,Metallury,99,16,38,70,97
8487513,Brady Rodriguez,1995-11-19,rodriguezcharles@gmail.com,019 Chase Vista,Mechanical,56,23,41,30,39
5273268,Kaitlyn Miller,1998-02-26,rodriguezbryan@crane.com,957 Herrera Mountains,Aviation,14,58,59,66,63
5945862,Kenneth Campbell,1995-07-22,fritzmarcus@hotmail.com,406 James Loaf,Petroleum,60,50,94,45,12
6456961,William Lewis,1994-12-30,thomassuzanne@woods-sims.org,88609 Bradley Loop,Mechanical,77,86,62,11,81
4767366,Ann Thompson,1997-05-27,jonesmichelle@porter.com,0200 Tyler Island Apt. 722,E&TC,22,69,47,84,78
1842584,Christopher Gordon,1997-02-03,taylorkristi@petty-russo.net,1880 Joshua Common,E&TC,88,71,86,43,82
4559631,Patrick Meyer,1997-07-08,hannah04@hotmail.com,3959 Perez Isle Apt. 944,Civil,48,55,36,83,50
4273612,Patricia Cox,1997-04-06,perkinselizabeth@hotmail.com,98259 Richard Isle Apt. 448,Electrical,96,57,38,91,57
3557110,Charles Johnson,1996-10-06,sdyer@hotmail.com,1188 Jones Spurs,Computers,73,80,75,89,72
2684000,Christina Duarte,1995-08-30,fallen@gray-cruz.biz,3642 Christy Greens Suite 270,Computers,31,73,92,88,87
4012418,Joshua Zimmerman,1996-04-08,carlhill@owens-mitchell.com,19653 Mary Road,Mechanical,76,20,35,89,69
2436663,Paul Carlson,1995-05-07,edwardsjacob@carter.biz,016 Steven Isle,Computers,93,50,29,67,24
6985719,Elaine Williams,1997-11-27,jsalazar@hart.com,262 Marie Mountain,Chemical,95,61,41,45,91
5679497,Helen Fletcher,1995-07-04,bradlopez@hotmail.com,26340 Martinez Inlet Suite 247,Chemical,75,84,59,17,11
405685,Christina Hurst,1997-08-01,jacobsoncindy@morales-robinson.com,089 Julie Park Suite 176,Civil,16,19,29,31,32
5499507,Ruth Jensen,1995-10-30,vargasderek@yahoo.com,3430 Mark Turnpike,Chemical,13,26,16,50,13
7567720,James Smith,1997-05-25,davidtran@wade-turner.com,37650 Adrienne Rest,Petroleum,53,80,96,68,41
7222231,David Mendoza,1997-05-16,mreilly@gmail.com,156 Catherine Ports Suite 878,Civil,21,37,18,68,17
65067,Michael Hammond,1996-05-19,melindagill@bishop.info,499 Robles Creek,Chemical,28,87,60,24,95
8161578,James Waters,1995-09-24,lawrencenicholas@nguyen-bush.com,035 Jaime Light Apt. 360,Computers,32,46,79,22,88
7225352,Ms. Amy Henderson MD,1997-06-27,mschultz@vaughan.com,7994 Jackson Corner,Computers,94,27,29,45,27
3477394,Dale Ewing,1994-09-22,brandi40@hotmail.com,4372 Kelly Course,Mechanical,18,92,26,29,22
2566914,Maxwell Clarke,1997-03-29,carterryan@rodriguez.com,1830 Johnson Plain Suite 527,Computers,32,49,26,88,25
5543591,Jacob Harvey,1998-02-15,justinsmith@sanford.com,24184 Elizabeth Trail Suite 270,Civil,98,98,83,12,82
7033586,Kelly Barnett,1996-11-06,kellyhodges@gmail.com,217 Stafford Islands Apt. 764,E&TC,85,10,10,30,74
8556957,Yvonne Robles,1996-12-05,careyheather@hotmail.com,21901 Brewer Skyway,Petroleum,25,37,81,45,13
5693130,Joshua Martinez,1995-03-26,rodriguezphyllis@montgomery.com,265 Adams Springs Suite 147,E&TC,55,91,86,53,58
3366204,Brandy Jennings,1997-04-05,griffinamy@norman.com,88982 Jones Roads Apt. 312,Chemical,13,62,14,76,72
8497399,Daniel Briggs,1997-01-31,alexandraramos@yahoo.com,532 Steven Center Suite 557,IT,28,78,67,82,33
1443977,Elizabeth Rivers,1996-11-03,michaellawson@gmail.com,85443 Kane Wells,Metallury,26,84,15,71,99
6431103,Mandy Allen,1994-09-10,matthew98@navarro.com,74195 Collin Alley,Aviation,74,75,81,32,78
7917704,Taylor Gilbert MD,1997-03-26,michael47@gmail.com,4402 Aaron Summit Suite 324,Mechanical,93,83,99,81,94
2183892,Patricia Myers,1995-05-12,elizabeth31@yahoo.com,7967 Barbara Loop,Chemical,70,40,23,63,10
5327193,Megan Sutton,1998-01-25,krose@wilson.com,03145 Jessica Streets Apt. 352,E&TC,58,67,50,13,78
4828893,Greg Sullivan,1996-06-25,epowell@lynch.com,9703 Matthew Shores,Civil,35,52,17,54,19
610458,James Allison,1994-07-26,vcurtis@yahoo.com,604 Young Mountains Apt. 317,Petroleum,50,40,77,95,42
4558199,Karen Garrett,1994-08-28,georgekathryn@smith-rodriguez.com,8128 Martin Turnpike,Electrical,26,19,71,78,90
6185008,David Armstrong,1997-12-31,robinsonlisa@hotmail.com,21991 White Station Suite 985,Metallury,98,48,43,17,16
7693419,Kristy Moore,1997-07-20,martinezdarin@gmail.com,15480 Santos Mountain,Metallury,45,14,54,78,60
7832630,Timothy Thomas,1994-06-30,phillipsmary@sanchez-leonard.info,06103 Brown Canyon Suite 122,E&TC,13,44,26,45,52
4123777,Nancy Moore,1996-07-24,pamelaramirez@robinson.org,102 Nancy Mews Suite 868,Petroleum,33,90,40,68,58
7716040,Ashley Newman,1997-10-06,lindaserrano@hamilton.net,6691 Taylor Throughway Suite 741,Electrical,80,16,69,74,26
8045424,Ryan Hall,1997-05-27,ronald01@hotmail.com,6549 Ramsey Forges,IT,50,49,12,54,25
4479410,Kevin Mitchell,1994-08-08,nicolewhitney@walters.biz,3145 Schultz Ridges,Petroleum,92,41,100,64,91
5977091,Melanie Howard,1997-07-23,davidsummers@yahoo.com,896 Jeffrey Harbor Suite 311,Metallury,79,55,75,54,55
2443736,Stefanie Howard,1997-03-04,qwhite@mitchell.com,96910 Kerry Forest,Petroleum,20,13,62,61,89
7812430,Kelsey Hancock,1994-10-14,johnsonfelicia@williamson-suarez.org,951 Christopher Loaf,Mechanical,30,34,62,26,84
7075336,Amber Robinson,1995-08-06,mosesjill@johnson.org,597 Morgan Grove Suite 021,Chemical,81,85,82,39,29
275123,Kaylee Gibbs,1996-03-24,woliver@gmail.com,055 Stephen Street,Chemical,91,95,20,71,17
1833296,Miranda Murphy,1994-06-15,thomasdavid@yahoo.com,9375 Johnson Route,E&TC,36,89,93,100,79
7083307,Alison Washington,1997-03-14,mhudson@gaines.info,02555 Greene Parks Suite 682,Aviation,28,53,89,82,56
1414780,Mrs. Diane Doyle,1997-11-11,anthony24@pace-archer.org,921 James Garden,IT,87,88,48,17,91
6671027,Thomas Freeman,1996-01-13,martin88@gmail.com,7682 Bentley Circle,Aviation,87,24,53,17,45
74361,Dawn Stanley,1998-03-07,acarpenter@yahoo.com,784 Ward Center Apt. 988,Civil,29,30,89,66,22
2210319,Alexander Gomez,1995-05-07,hperez@gallagher-castro.com,8123 Byrd Creek Apt. 628,Metallury,92,49,12,90,94
821064,Becky Smith,1996-08-16,kingmelissa@yahoo.com,0688 Burton Trafficway,Aviation,35,30,82,82,29
3495637,Sara Henry,1995-04-22,sharon69@yahoo.com,6577 Baker Courts Apt. 405,IT,46,56,87,67,10
738030,James Jensen,1994-10-15,hudsonadam@rowe.biz,7407 Chelsea Lodge,Mechanical,81,97,82,94,88
2444730,Jerome Turner,1994-07-13,watkinskenneth@hotmail.com,872 Robert Mountain Apt. 393,Metallury,62,85,93,19,100
4099073,Denise Fuentes,1995-09-19,james06@gmail.com,00061 Garcia Island Suite 277,Civil,69,33,39,93,51
5111663,Chelsey Bryant,1997-05-25,smithroberta@gmail.com,824 Julie Square Apt. 340,Mechanical,32,14,23,21,19
5681598,Jennifer Wise,1994-07-05,nthompson@mcguire.info,586 Blake Rapids,Aviation,83,92,99,90,67
2348341,Courtney Mejia,1998-03-13,greg38@gmail.com,92579 Wilson Vista,Chemical,99,67,57,33,16
3578427,Jason Allison,1996-10-17,bschaefer@odonnell.com,8133 Anthony Isle,Electrical,30,76,73,90,85
8487072,Lori Dickerson,1995-07-02,paulhopkins@gmail.com,2214 Rodgers Trace Apt. 567,Computers,75,10,56,16,31
1548742,James Rivera,1996-01-17,patelmarissa@yahoo.com,78018 Steven Radial Suite 642,Electrical,84,63,62,15,86
1278046,Taylor Osborne,1995-04-06,csullivan@gmail.com,317 Kathryn Freeway Apt. 735,Aviation,24,52,84,62,20
6495805,Micheal Bradley,1998-01-01,icampos@hotmail.com,844 Wallace Freeway Apt. 519,E&TC,41,76,17,72,22
7618587,Theresa Brooks,1994-10-08,karen78@maxwell.com,190 Clark Skyway,Petroleum,49,87,55,28,55
7656122,Jeremy Davis,1996-11-02,bharris@yahoo.com,573 Thompson Gardens Suite 317,Electrical,61,85,24,50,58
3022525,Amanda Farley,1995-04-30,bsmith@lee-moody.biz,1913 Ray Pass,E&TC,47,30,68,60,42
3784779,Kyle Campbell,1997-06-24,ehall@yahoo.com,1285 Stephenson Meadow Apt. 519,Electrical,30,72,89,71,40
2423820,Rita Scott,1997-04-07,wgolden@wade.info,459 Kevin Overpass Apt. 631,Electrical,36,23,22,25,38
99092,Annette Hubbard,1998-02-10,duane78@ward.net,1528 Jones Walk,Chemical,10,21,76,82,71
3279037,Mark Johnson,1994-11-18,zcook@briggs-swanson.com,0226 Gina Lock Suite 156,Aviation,52,72,100,60,19
8410149,Brandon Mayo,1995-01-14,harrisray@hotmail.com,8786 Rich Extension,IT,46,99,90,54,90
2034779,Erika Miller,1996-02-20,obennett@yahoo.com,89140 Alice Courts Apt. 664,Computers,48,63,85,21,20
5428441,Edward Kim,1997-09-19,brewerbryan@hotmail.com,2734 Black Forge Suite 024,Chemical,89,27,73,58,92
2204050,John Collins,1994-10-16,hlewis@gmail.com,3116 Cory Walks Apt. 955,Mechanical,100,97,65,20,57
543439,Lisa Mccullough,1996-11-01,kmartinez@howard-hale.com,51223 Jill Parkway Suite 568,Petroleum,81,99,96,66,85
2077120,Cynthia Brady,1997-02-21,gfletcher@gmail.com,632 Moody Motorway Suite 649,Computers,33,92,48,25,70
4166439,Joseph Coleman,1998-02-10,flowersjennifer@dean.com,28863 Joseph Heights Apt. 869,Computers,96,35,47,10,20
1998675,Willie Burns,1994-06-10,chamberssean@hotmail.com,022 Evans Burg,Mechanical,37,95,43,15,28
7920673,Melinda Rodgers,1997-03-31,brianpatterson@smith-burns.com,76227 Tran Shore Apt. 890,Computers,63,76,52,61,88
5430315,Sheila Obrien,1997-01-12,fcharles@smith-hopkins.info,73862 Montgomery Key,Petroleum,51,93,52,77,40
5621415,Edward Vasquez,1997-12-09,natashagill@yahoo.com,8812 Roman Bypass,Aviation,28,28,22,59,22
4779311,Martha Golden,1994-11-03,amanda70@phelps-lopez.com,9978 Regina Grove Apt. 058,Petroleum,74,26,14,11,48
1776453,Kimberly Rich,1997-01-22,nicole06@hotmail.com,9926 Hawkins Knolls,Metallury,30,67,24,98,54
1339391,Katie Benitez,1997-04-13,ashleytim@hotmail.com,59343 Robert Ranch,Electrical,52,36,23,40,65
1688735,Karen Bauer,1997-04-29,dcraig@hill.com,65773 Timothy Light Suite 503,Metallury,70,32,36,71,78
491539,Jason Hill,1994-07-09,stephanieross@anderson.com,18319 Shelby Meadows Apt. 908,Electrical,66,46,80,39,19
5773168,Kimberly Wright,1995-11-04,gomezallen@stuart.com,4668 Moss Divide,Chemical,83,66,78,86,54
3943440,Justin Marshall,1995-10-29,ethompson@bowen-davis.net,625 Bright Rest,Computers,26,31,65,36,63
3426074,Jason Cunningham,1998-03-18,fernandezashley@yahoo.com,13162 Adam Parkways Apt. 463,Chemical,89,39,26,65,65
4301440,Angela Woods,1997-08-12,downsjerry@jenkins-stanley.com,3335 Tiffany Lake,Metallury,35,66,14,58,84
8689664,Mark Bright,1995-07-24,elizabethbaldwin@gilbert.net,193 Hanson Knolls,Petroleum,87,18,88,44,26
4926047,Linda Short,1995-05-19,lorischmidt@hotmail.com,9326 Claire Shores Apt. 647,E&TC,75,15,71,88,81
60196,Justin Marks,1997-02-15,stephenwilson@gmail.com,281 Mendez Mill Apt. 710,Mechanical,68,85,65,57,75
3500530,Kara Russo,1995-11-25,riosshannon@holder-woodward.com,35097 Fox Prairie Apt. 875,Computers,55,92,20,38,10
1366577,Valerie Bell,1994-12-07,joshua78@gmail.com,5807 Sheri Junctions,Metallury,55,97,39,61,81
1304511,Amy Contreras,1994-10-08,srobertson@kelly.com,258 Young Ports Suite 226,IT,88,16,80,37,70
2138089,Nichole Martinez,1994-09-13,xpeck@yahoo.com,152 Sharon Station,Petroleum,37,14,35,34,96
490631,Jeffrey Smith,1994-06-22,ekim@cole.com,23579 Lori River Suite 568,E&TC,69,47,17,38,30
5938140,Miguel Mendoza,1997-12-08,shane94@williams.com,1668 Erica Mews Apt. 545,IT,66,19,59,79,83
8963024,Ryan Brown,1996-05-09,olandry@dyer.info,51414 Patel Station,Chemical,64,80,58,10,73
2307443,Jennifer Johnson,1997-08-21,qcarpenter@gmail.com,51249 Duarte Stravenue Suite 866,Petroleum,55,71,38,28,74
6888628,Erika Smith,1995-11-13,ronald68@yahoo.com,065 Gonzales Viaduct,Computers,76,98,11,74,67
6063590,Deborah Green,1995-04-16,kimberlymiller@gmail.com,42104 Thomas Spur,IT,42,98,58,19,23
1914511,Scott Burgess,1996-01-09,jamesmichele@hotmail.com,0254 King Pines,E&TC,99,69,85,73,78
1758672,Dean Lee,1997-06-15,matthew94@day.org,0146 Crystal Mills,IT,12,44,18,24,51
3493797,Kayla Martinez MD,1997-02-08,jessicawells@hotmail.com,57648 Bonnie Valley Suite 419,Mechanical,26,17,39,78,30
8653193,Russell Lindsey,1997-06-15,katherinehughes@hotmail.com,14935 Sarah Plaza Suite 634,Electrical,96,99,51,81,67
7214184,Nicholas Wilson,1996-07-03,ohall@walker-webb.com,86330 Ryan Causeway Apt. 013,Mechanical,65,60,69,28,44
8928493,Raymond Ramsey,1997-04-04,gilmoremichele@gallagher-burch.com,346 Mark Cove,Mechanical,25,55,30,21,73
859389,Aaron Peterson,1994-11-10,jschmidt@hotmail.com,59105 Jackson Stream,Metallury,27,92,89,65,24
4417678,Joshua Foley,1995-01-06,vjohnson@anderson-booth.com,4616 Brian Drive Suite 797,IT,93,81,76,23,43
7781337,Alyssa Hall,1994-09-13,cfrank@williams.biz,4179 Matthew Ridges,Metallury,92,27,46,69,71
6328741,Steven Mcfarland,1997-12-11,tcooley@booth.com,83526 Joan Pike,E&TC,36,19,54,67,83
8836081,Paul Ritter,1997-08-26,ccunningham@yahoo.com,0481 Sharon Cliff,Computers,73,51,19,92,75
6270968,Brittany Chase,1996-11-07,xbarry@pitts-smith.com,88687 Donna Mountains Suite 690,Electrical,86,37,82,75,49
1693093,Shawn Massey,1995-06-22,hamptonautumn@hotmail.com,19032 Elizabeth Forge,Civil,52,60,35,52,10
5424496,David Jacobs,1997-02-15,dustinrivas@gmail.com,5305 Robinson Underpass,Chemical,100,72,77,13,29
2295354,Barry Richardson,1996-03-23,xsmith@yahoo.com,4060 Gonzalez Loaf,Metallury,53,79,41,13,88
5685196,Heather Elliott,1995-07-12,frose@taylor.com,093 Brian Shore,Civil,76,45,100,84,93
5716138,Jeffrey Edwards,1997-12-21,cody39@willis.info,0532 Morgan Roads Apt. 919,E&TC,13,40,71,56,92
1119526,Derek Nash,1995-05-13,carneyconnor@collins.com,24274 Ivan Club,Chemical,14,100,72,48,23
7340087,Cassidy Huynh,1995-01-15,jmiller@willis.info,24709 Rodriguez Hollow Suite 006,Computers,44,25,65,100,34
6292602,Susan House,1995-04-02,ericclements@fernandez-goodwin.com,7156 Chambers Crest Apt. 622,Aviation,25,91,44,36,52
8481801,John Johnson,1997-08-31,jacksondavid@gmail.com,4068 Robert Passage,Mechanical,24,48,97,50,52
8922303,Michael Doyle,1995-09-10,dperry@brown.biz,427 Craig Keys Suite 033,Aviation,30,58,61,82,25
4359721,Drew Wood II,1995-04-13,ochoaglenn@gmail.com,0200 Morales Dale,Electrical,33,81,46,61,66
1714900,Robert Hernandez,1994-08-05,kathleen40@morales.com,42471 Mario Key,Electrical,69,27,74,44,65
1618111,Jeremy Bowers,1996-04-25,aholland@hotmail.com,90826 Stephanie Grove,Computers,91,80,38,90,39
5417975,Susan Hernandez,1997-08-12,jillcarter@barry.com,63714 Harmon Square,Petroleum,19,51,65,18,50
450960,Diana Acevedo,1996-11-02,lisa07@martin.com,0180 Amanda Orchard,Metallury,64,65,74,41,14
212958,Martin Simmons II,1994-09-27,wigginsstephanie@yahoo.com,68812 George Gateway,Mechanical,26,52,25,67,95
3989279,Leslie Vance,1997-05-09,stephenstewart@gmail.com,487 Michael Road Apt. 323,Computers,39,36,55,64,51
5722406,Anthony Jones,1996-02-29,jessica84@davis-copeland.org,7620 William Hill,Electrical,65,55,99,73,49
6877193,Sarah Wang,1995-10-07,daysheila@sanchez-lucas.org,79754 Perez Glen Suite 682,Petroleum,32,20,10,29,11
2529447,Jeffrey Ray,1994-12-23,roger55@yahoo.com,6571 Ross Hills Apt. 867,Electrical,77,58,37,21,90
4784623,Bryan Gonzalez,1996-07-11,johnathanjenkins@robbins.biz,132 Anna Course,E&TC,13,36,89,78,11
3982200,William Snyder,1997-03-13,davismegan@yahoo.com,8777 Kyle Radial Suite 836,Civil,13,31,13,33,41
6497373,Crystal Murray,1995-10-31,gomezkelly@wong.com,040 Caitlin Highway,Aviation,87,18,99,75,87
3155814,Scott Robles,1996-03-26,cynthiagutierrez@gmail.com,6389 Greene Drives,Chemical,51,44,51,74,77
5237427,Alexandria Holmes,1995-10-12,newmanjeffrey@gmail.com,9105 Briana Unions Apt. 952,Mechanical,82,37,52,48,85
7679586,Mary Freeman,1997-11-25,woodssusan@hotmail.com,92904 Adkins Bridge,Metallury,99,70,98,83,64
246931,Francisco Andrews,1996-11-19,stephanielopez@rodriguez.net,029 Justin Cove Suite 855,Mechanical,85,90,92,22,46
4373987,Ronald Ferrell,1996-03-26,stevenstony@henderson.com,72690 Renee Divide Apt. 811,IT,47,46,88,58,51
2053943,Katherine Moore,1996-03-24,erichudson@hart-johnson.org,041 Torres Alley,Chemical,34,97,84,70,22
4112597,Pamela Henry,1998-02-15,barnespeter@gmail.com,9210 White Streets Apt. 041,Civil,94,69,80,20,31
3330458,Dean Garrett,1994-08-27,robinmayo@gmail.com,82089 Washington Mount Suite 837,Metallury,88,98,20,51,73
1985837,Brianna Long,1997-08-22,marcus73@yahoo.com,50652 Alan Centers Suite 808,Petroleum,99,84,56,81,72
1745606,Dawn Wiggins DVM,1994-10-06,kathleen18@yahoo.com,9435 Adams Harbors Apt. 477,Petroleum,78,53,22,95,29
1920803,Andrew Conrad,1995-01-31,jacob73@gmail.com,5586 Elliott Neck,Computers,55,58,23,77,48
480313,Justin Miller,1996-08-22,tammy66@jackson-carrillo.info,707 Joan Track Suite 793,Metallury,100,17,38,67,11
4844021,Dillon Alvarado,1996-11-08,garmstrong@gmail.com,0556 Guzman Inlet,Computers,87,58,88,95,42
6412266,Lauren Herrera,1995-10-06,kennethmaxwell@gates.info,98218 Crystal Junction Suite 959,Electrical,18,23,75,87,65
6043575,Shane Newton,1996-04-06,christopher27@gmail.com,09383 Shaw Wells,Mechanical,95,68,78,34,34
321921,John Aguilar,1996-04-08,zvasquez@yahoo.com,66949 Lee Rapid,Petroleum,74,89,67,65,41
6053914,Amanda Maxwell,1996-09-28,oliviamartin@crawford.com,47233 Rachel Island Apt. 690,Aviation,59,91,36,94,81
3079492,Katherine Walker DVM,1997-11-07,aprilbrown@romero-brady.com,58507 Black View,Petroleum,25,12,76,50,74
5565515,Elizabeth Cole,1998-01-22,greenthomas@yahoo.com,26170 Julia Isle,Mechanical,40,30,18,35,24
4104920,Catherine Cole,1997-10-04,jeffrey88@gmail.com,48621 Eileen Fort Suite 278,Petroleum,86,73,67,43,15
7291858,Nicholas Hansen,1994-12-14,hollymiddleton@pacheco.info,46677 Christopher Route Apt. 153,Metallury,62,85,31,80,97
7898221,Anthony Berg,1994-12-21,joshuakennedy@boyd.org,624 Baker Cape,Petroleum,48,34,86,22,41
4987347,Monica Robinson,1996-12-08,diane48@davis-jones.com,33104 Sarah Estates,Petroleum,86,14,42,56,90
1337334,Phillip Kelley,1995-02-22,frankfritz@mason.biz,8628 Isaiah Vista,Metallury,66,28,30,32,53
8957324,David Romero,1996-04-25,vperez@gmail.com,7455 Nguyen Underpass,Chemical,94,14,74,99,48
3685739,Michael Pineda,1998-04-01,vanessajimenez@hotmail.com,6698 Johnston Unions Suite 130,Civil,66,13,58,27,44
185802,Angela Buck,1994-10-01,leah49@floyd.com,2986 Jennifer Viaduct Suite 993,Civil,87,72,52,82,81
5323357,Amber Thomas,1996-01-21,tatetiffany@powell.com,3520 Smith Stravenue Apt. 333,Mechanical,22,70,49,14,94
1784642,Melanie Bush,1996-08-19,david94@hotmail.com,196 Suarez Views,Chemical,50,99,43,65,80
911260,Victoria Bass,1994-06-08,bcook@yahoo.com,0132 Wells Turnpike Suite 317,Petroleum,47,68,71,16,85
3781776,Jennifer Davis,1996-04-01,cjones@daniel-hall.com,1425 Lee Islands Suite 002,Metallury,68,82,58,56,80
5463332,Brian Rodriguez,1996-11-25,wmcmahon@hotmail.com,3534 Perez Place,Civil,10,19,89,53,98
377865,Maria Roman,1995-06-10,victoriawhite@bishop.com,30157 Sanchez Circle,Electrical,47,31,51,31,47
5466129,Amber Fox,1995-07-11,scastillo@reynolds-krause.com,6509 Bennett Tunnel Apt. 856,Computers,72,39,34,58,69
19890,Hannah Mendoza,1996-06-05,laurencooper@watson-wade.com,42160 Michael Throughway Apt. 106,Electrical,95,85,31,34,96
8020551,Jeff Kelley,1997-08-09,nathanielsmith@gmail.com,73174 Schneider Mountain Suite 102,Aviation,50,49,56,65,16
7650947,William Coleman,1994-08-07,ronnie31@gmail.com,55080 Carol Locks,Petroleum,97,99,49,26,13
6294890,Greg Lamb,1995-08-12,icunningham@yahoo.com,90814 Evan Court,Computers,27,22,92,81,45
